2,4.7627,3.6176
2,5.731,4.0531
3,7.1064,9.4804
2,5.7808,2.619
2,5.8412,4.1382
2,4.6598,3.7403
2,5.084,3.1758
2,6.3086,2.8647
2,5.3925,4.9734
1,1.8558,6.2187
2,5.9124,3.7897
3,6.2685,8.5406
2,7.4039,4.1737
1,0.92852,6.437
1,2.145,5.0179
2,6.4392,2.9907
2,4.5775,4.435
2,6.8311,3.5942
1,2.2293,5.4774
2,6.0362,3.9069
2,6.4015,3.1179
2,6.2113,4.0236
1,2.4543,6.2596
2,5.8938,4.639
2,5.6053,2.9075
1,1.4633,6.3474
1,0.92429,6.4802
3,8.0596,9.1785
3,6.7803,7.8061
2,5.2451,3.667
1,1.1319,5.2004
3,6.253,7.905
3,6.3548,7.1171
3,8.4784,6.4479
1,1.4097,5.3789
3,5.7984,7.3117
2,6.1001,3.0826
3,7.4189,7.1119
1,4.1754,5.6732
2,6.5418,4.3988
1,2.8507,6.2641
1,1.4232,5.6404
2,5.8164,3.8315
2,7.1953,5.3711
2,5.0235,3.4869
3,6.8406,7.8656
2,6.7222,4.073
2,5.778,3.943
3,5.6016,6.9887
1,2.208,5.8204
1,3.0677,5.6739
3,7.2964,8.5645
2,5.3557,2.963
2,7.5225,4.1452
2,5.9773,3.471
2,6.9789,3.8502
3,7.0903,7.8438
2,7.3828,4.4328
2,7.5196,3.5628
1,2.21,4.8283
2,5.4971,3.5973
2,4.5247,4.3482
3,6.5022,8.0997
3,6.4559,9.2808
3,7.5066,6.9825
2,6.1922,3.6761
3,7.0423,9.13
1,1.0537,6.1586
3,4.8118,7.4939
2,6.2532,4.6715
2,6.6921,4.0283
3,7.6805,8.3836
2,5.7162,4.583
2,7.1868,1.3983
1,1.7699,6.2418
3,8.0808,8.2193
3,8.2339,7.2045
1,0.89598,5.7604
3,6.893,8.1642
1,1.6091,4.9399
2,6.1754,3.9955
2,4.9661,4.8199
1,2.7837,7.1501
3,6.5959,8.8563
2,6.3616,4.5243
2,5.4493,3.1161
3,8.841,9.5321
2,5.4283,4.3514
1,1.8792,6.3429
1,1.6583,6.5138
3,7.208,7.0879
2,4.5143,3.7669
1,1.9632,7.3215
2,4.3156,2.9415
1,1.3281,7.1708
1,0.7019,6.1356
3,6.7877,8.3071
1,1.7532,5.4909
2,7.6012,3.5069
3,6.9104,8.3371
2,4.3449,4.2586
3,8.3922,6.7577
2,6.6487,2.2544
2,5.1939,4.459
3,6.975,7.9538
2,5.3889,4.912
2,5.388,5.2306
2,6.2167,3.8048
3,7.1473,8.3678
3,7.7938,6.5913
2,6.0033,3.993
3,5.5064,8.9839
1,2.7511,5.9195
2,6.1815,4.0258
2,4.9766,3.6585
2,5.8748,2.8725
2,7.4908,3.8898
2,5.1883,3.5108
2,6.6962,3.9714
2,4.7519,4.5821
3,6.2448,6.7761
1,2.4939,7.5739
3,6.9811,7.6111
1,2.2136,6.3571
2,5.4263,2.957
2,6.6234,4.4539
2,6.4253,4.1501
2,6.0798,4.582
1,2.2772,6.976
1,1.9405,6.2758
3,7.3043,7.7932
2,5.6004,4.7745
1,2.9952,5.2399
1,1.8546,6.0618
1,2.0634,6.7665
3,7.4578,8.2144
3,6.0613,7.0654
3,6.8815,7.4636
2,6.6912,3.2261
1,1.5546,6.5373
1,2.6709,5.6988
3,6.5664,7.5839
1,1.2446,6.3871
2,6.4969,4.0104
3,7.3312,7.1112
3,7.0484,8.427
1,2.2067,6.003
3,7.828,7.3581
3,7.7687,7.1327
1,2.699,6.7
3,6.4221,8.0643
3,7.5138,8.6891
2,5.5259,5.0225
3,8.5545,8.2751
2,7.0729,2.5141
1,1.2289,6.9081
2,7.2215,3.6128
2,5.8332,3.9287
3,8.5218,7.3043
3,6.8721,9.1842
2,5.241,5.157
1,1.3347,7.0056
1,1.8917,5.9716
1,2.4998,6.273
2,6.1325,2.8342
1,0.018302,5.2837
2,5.4757,4.7559
2,5.5371,5.2048
3,5.6603,7.5822
1,2.4718,6.3932
2,7.8129,3.424
1,1.8486,4.9223
1,2.2256,6.7218
2,6.4015,3.0056
2,5.7273,3.6997
2,6.1469,2.9079
3,7.0768,8.8364
3,5.8261,8.5977
1,2.0084,4.6973
2,5.0032,3.3364
3,5.5782,8.9529
3,6.8271,9.2212
1,2.2803,5.6815
3,6.0825,7.7701
3,7.518,7.8538
3,6.7622,6.8542
2,6.4443,5.8339
3,9.0319,8.1808
2,5.1895,3.0764
2,5.6929,4.8206
3,6.9494,7.6589
1,1.9465,4.8819
2,6.187,2.9444
1,2.3736,5.0452
2,5.5692,4.4647
2,6.3017,3.7827
3,6.8764,7.606
1,2.6938,5.6653
2,5.4704,5.37
1,1.8723,7.4991
2,5.8208,3.4653
1,2.7133,6.4013
3,6.9534,8.7547
2,6.3153,4.403
1,2.3897,7.1319
3,6.3992,8.1873
3,7.6605,8.5125
2,4.5866,4.6739
1,1.5927,7.3856
3,7.6321,7.3253
2,5.9392,3.7526
1,2.7765,5.9867
1,2.6417,5.7692
3,6.4999,7.7636
1,2.9698,5.644
1,1.4185,4.9973
1,0.71077,6.8921
1,3.3076,5.9984
3,6.655,9.3878
1,2.5919,5.6742
3,6.5647,7.8081
3,6.3193,7.0147
1,1.1613,6.0054
1,1.5859,5.6738
2,6.8373,4.9568
1,2.477,5.6444
1,1.5938,6.5072
1,2.6918,5.8652
3,7.7359,7.0282
1,1.8923,6.6445
3,6.1575,8.4955
1,1.7669,5.5811
3,6.3075,10.29
3,8.1909,7.9371
1,1.4612,5.3767
3,7.5638,7.8868
1,0.49399,5.5616
3,7.2826,8.9222
1,0.88691,6.6866
2,5.2535,5.0156
2,6.4781,4.3257
1,3.2545,5.384
3,6.787,8.5623
3,8.0584,7.1054
3,7.9166,6.628
1,2.8163,6.5986
2,7.4993,4.889
1,0.26794,5.6882
3,6.5106,8.1756
1,2.0783,6.4071
2,6.9389,5.3138
2,6.0408,4.1235
1,1.9687,6.0033
2,5.0727,3.9004
2,6.1059,3.1734
3,6.9683,8.7671
2,5.3508,4.0718
1,0.86911,8.1534
1,1.4652,6.4906
3,5.7611,7.8768
1,3.1319,6.1908
2,5.1093,3.4013
2,7.4028,3.9972
2,5.7717,4.7249
1,1.8518,5.1887
2,6.8955,4.2074
3,7.2391,8.206
1,1.2827,5.3018
2,5.101,4.0069
2,5.3474,5.1284
1,1.6627,6.3446
1,2.1337,6.8411
3,5.624,8.431
1,2.2616,6.0064
1,1.947,6.3357
1,1.6112,5.1471
3,6.6737,8.2323
1,2.9642,6.2519
3,8.0534,8.4167
2,6.7822,4.1305
3,7.86,9.0506
2,7.1272,2.5087
1,2.4575,6.4925
2,7.7196,5.1425
2,7.4334,4.0129
2,4.9669,2.6228
1,1.7093,7.3824
3,6.8038,6.9678
1,2.9552,7.2529
2,6.1643,3.9489
3,7.7522,7.8763
1,2.7016,5.8247
3,7.1697,8.0716
2,5.8774,4.8382
1,1.7034,6.5083
1,2.2428,5.639
1,2.0922,6.3367
3,8.0745,8.281
2,5.7159,3.8366
3,6.9189,7.7246
2,6.6274,2.6503
1,2.5786,6.4429
2,5.688,4.051
1,1.3556,6.4847
3,7.5384,8.2494
1,1.417,6.6111
3,7.137,8.6544
1,1.8036,5.4445
2,6.7581,3.7494
1,1.1381,5.8987
2,5.5156,5.1598
3,5.4782,8.4421
1,1.2765,6.2093
3,6.7953,7.5933
1,2.2466,5.776
1,1.9997,7.1175
2,5.6184,2.9051
1,2.2673,6.6323
2,6.7434,2.8582
3,8.0676,7.8028
1,2.4139,5.7663
2,5.3283,4.8894
2,6.2439,5.4281
1,2.2273,8.007
3,7.7321,8.3743
3,6.2745,7.9231
2,5.2714,3.384
3,5.7529,7.0418
3,6.3283,7.6135
2,6.3549,5.0459
1,2.3116,6.6153
2,6.5123,3.479
3,5.4866,8.4904
3,7.4517,7.5804
1,1.1604,5.0084
2,6.6596,4.4463
1,2.4251,6.2691
2,6.1452,3.198
2,6.4847,3.736
2,6.2271,3.9435
3,8.0141,6.8901
2,6.4016,3.2815
1,0.21796,6.1485
3,7.526,9.1993
2,7.6691,3.9841
3,7.4389,6.8179
1,2.5956,5.2266
3,6.6715,7.4265
3,8.3448,7.3558
2,5.3777,3.8613
2,6.449,3.8968
2,5.2579,3.6412
3,7.8143,7.5609
2,7.7341,4.5999
1,2.2831,5.7725
1,2.2735,6.3346
2,7.0034,3.4746
3,6.0423,7.2675
2,6.7962,4.2787
2,4.9332,4.7728
3,7.4598,8.2385
1,2.3494,4.8079
1,2.2124,5.3317
3,7.248,7.6974
1,-0.41372,6.6914
3,5.4805,7.9626
1,2.0125,6.4546
3,8.0275,8.2427
3,5.5468,7.8134
1,3.2459,6.7841
1,2.7468,5.592
3,7.5684,8.6132
3,8.1717,8.1558
3,7.1596,8.8664
3,6.8227,7.0417
3,7.2162,7.5049
2,6.0178,4.576
1,2.1529,5.7553
1,3.18,4.7734
2,5.4839,4.7239
3,6.405,9.1436
3,7.146,7.2975
2,5.9593,2.5253
2,6.0375,4.0199
3,6.3728,9.0988
1,1.6932,4.9942
1,0.60882,6.469
2,6.0002,4.4932
1,2.0272,6.1052
3,5.7022,8.0503
3,7.5715,8.2225
1,1.0914,5.6248
2,5.3594,4.325
1,3.5052,5.719
2,5.1861,4.2484
2,5.3235,6.0224
2,6.3078,3.2388
1,1.9281,6.5955
3,9.0075,8.5293
3,7.0501,8.5121
1,1.4384,6.4401
2,6.8331,5.1896
2,5.8344,3.6597
1,2.7663,5.1718
3,7.528,7.7373
3,7.0737,6.4001
3,7.485,7.4202
1,2.1858,5.3873
3,6.1387,8.7212
2,5.8292,3.6308
3,7.425,8.0217
2,4.936,5.9769
1,2.8455,6.2898
1,0.24998,6.4115
1,1.5279,6.1108
3,7.2831,7.6187
2,6.541,4.6114
3,7.7636,8.3717
2,5.5912,5.9878
3,6.4941,7.0586
1,1.8243,4.5525
3,7.2714,8.8204
1,1.1083,5.2893
2,6.0801,3.368
2,7.6638,4.981
3,8.622,7.6904
1,3.4291,7.7566
1,3.6488,6.5284
3,7.3427,8.1592
1,1.8243,6.2958
3,5.9569,7.8586
3,6.2025,7.8859
3,7.0871,8.823
2,6.8942,3.208
1,1.8128,6.961
2,5.8708,3.3697
1,3.0789,4.8706
1,1.151,6.2277
1,1.4579,5.7243
3,6.958,7.1637
1,1.5315,5.3816
1,3.0997,6.4828
3,5.2962,8.7167
3,6.8028,9.2134
2,4.7923,4.133
3,7.1431,7.8763
3,8.3869,7.9061
2,6.2784,3.7223
2,5.7196,3.299
3,7.0244,7.9022
2,6.2656,3.9431
3,7.2029,8.4906
3,6.3646,7.3874
1,2.9743,7.8319
2,6.5331,4.5283
2,5.4975,4.0334
3,7.4403,8.8302
1,2.9927,6.4125
3,6.9173,8.6559
2,5.8706,4.4477
1,1.8622,6.2499
1,-0.031635,7.1598
1,1.9778,7.5557
2,4.5191,4.3607
1,1.9256,4.9578
2,6.885,4.4182
2,5.1542,3.1978
2,6.888,4.5468
2,5.1754,3.9466
1,2.7936,6.7528
2,4.7883,3.6701
1,3.1147,6.5962
2,6.2787,2.0289
1,2.0665,6.1983
3,6.7274,7.4702
3,6.3602,6.8164
3,7.2706,7.3732
3,7.5742,7.2155
2,6.7548,4.8027
1,3.1561,6.2556
3,5.9446,8.254
2,4.9333,4.1398
1,2.2973,5.684
3,8.2849,7.4796
1,3.4306,5.4376
3,5.9421,6.8325
3,8.6093,8.2895
1,2.1567,5.6252
1,1.0361,6.0388
1,0.68568,5.2157
3,6.7458,8.226
2,5.3481,4.6378
1,2.2647,6.4481
1,1.8949,7.1994
2,6.5239,4.3899
1,1.44,6.1793
1,1.8948,5.052
1,1.3001,7.0195
3,6.6508,6.1355
1,1.8997,6.7678
2,5.8735,4.6585
2,6.7578,3.5932
3,7.1157,8.4754
2,5.9029,3.7882
1,2.1383,6.648
3,6.9233,8.0377
2,5.3478,4.9334
1,1.4381,5.4027
1,2.6934,5.4977
3,7.1036,7.5738
1,2.0185,6.3106
2,4.9725,2.7156
3,7.2083,8.629
1,2.3303,7.2866
1,1.8147,6.2879
3,6.6586,7.4124
1,1.4576,6.6558
2,5.9199,4.5786
1,2.4989,6.5337
2,7.5402,4.8451
1,1.4706,5.4243
2,6.2349,3.2875
3,7.3406,9.5196
3,6.1501,6.4338
1,2.6781,7.1303
2,4.8977,4.5147
2,5.5858,3.9644
2,5.7643,4.4705
1,2.6859,5.2207
3,6.1335,7.5123
1,1.8313,6.9578
1,2.1976,5.9887
3,7.543,7.6609
1,1.1777,7.7466
1,1.7128,5.5591
1,1.5468,4.8647
1,2.4116,5.3353
3,7.3778,8.8769
1,2.0779,4.9952
1,3.0458,5.9619
3,6.776,7.2022
3,7.5733,7.7378
3,6.6573,8.6062
1,1.7364,5.8528
3,7.1627,7.8729
1,1.9791,7.3273
3,7.0662,9.0467
3,6.5107,7.4331
3,7.2004,7.5785
1,2.6172,5.3999
1,2.7495,5.6888
1,1.2078,5.7792
1,0.43921,7.5124
2,6.7174,3.1775
3,5.8337,6.8647
3,6.4249,7.8096
1,0.53757,7.5996
2,7.2573,4.6044
3,7.0723,8.9521
1,2.6577,4.9902
1,1.1829,5.3578
2,6.7023,3.7576
3,5.6856,7.7622
2,5.177,4.4952
1,1.9998,4.9736
2,6.5728,3.6437
3,6.0513,8.6112
3,5.7551,8.7034
3,4.9155,9.3148
1,3.2964,6.5936
3,6.708,6.8252
1,1.5364,5.5629
2,6.2671,2.8474
3,6.8031,8.9884
1,-0.75099,5.4612
1,1.7055,6.6932
2,5.7884,3.6957
1,3.4754,5.3858
2,5.1925,3.3646
1,3.1408,5.539
2,4.4448,2.8301
1,2.2611,6.414
3,6.2345,7.4397
2,6.5408,4.7517
1,1.0501,4.9425
2,4.9375,3.7731
2,6.4208,2.9963
1,3.1329,5.6195
1,3.0785,6.8916
3,7.141,7.9037
2,6.8473,2.991
1,2.633,5.1948
3,7.8707,8.9978
2,5.6223,4.1716
2,4.9666,3.8076
3,8.4442,6.2551
3,7.95,8.3532
2,6.2154,4.9002
3,6.6689,7.5772
3,6.9891,7.6832
2,6.2813,3.9019
2,6.4068,4.1122
2,5.3602,2.933
1,2.0963,6.3254
3,6.7421,9.0724
2,4.4943,2.384
1,1.0589,5.413
3,7.0171,9.4202
3,7.5006,6.1781
2,6.2383,3.9515
1,0.94511,7.0281
3,7.6268,7.9019
3,6.0727,7.8815
1,2.6733,5.211
2,4.3338,3.4006
2,5.1676,3.226
3,7.1825,7.8799
3,7.9946,8.7232
3,7.6595,7.7319
2,5.5022,3.8742
3,6.3777,8.749
3,6.7318,7.239
2,6.0344,6.1693
1,2.4954,6.9246
3,7.4052,6.4086
1,1.4958,7.8915
3,7.4629,6.2481
1,2.0292,5.976
2,7.4671,5.2618
1,2.202,5.3043
2,4.2773,4.6894
1,1.1224,5.5371
3,5.7725,8.6063
3,7.5364,7.1862
3,5.9058,7.0431
3,7.348,7.5355
1,1.4523,6.3347
1,3.0351,6.1545
1,2.0074,6.9885
3,6.4592,9.6181
2,6.151,4.1436
1,2.7148,3.7208
3,7.5536,8.7267
3,7.5368,6.9504
2,7.8051,4.7236
1,2.746,6.9939
2,5.9367,3.8074
3,7.2265,7.4888
1,1.0539,6.4886
1,2.1096,6.608
2,6.2042,4.417
1,0.78788,7.2312
2,4.7122,4.9978
2,7.255,3.2049
1,0.7383,6.5983
2,6.3522,5.224
3,7.3667,6.6114
3,7.3069,8.9576
1,3.7534,6.0749
3,7.214,5.5032
2,5.4459,1.7069
1,2.1375,5.695
1,1.8468,5.9323
1,0.83448,6.6305
2,6.8281,4.14
2,5.8783,5.1448
3,6.4154,8.9627
3,6.2889,7.2704
2,6.4287,3.8126
3,6.8423,8.2008
1,2.1253,6.8622
1,2.2429,6.756
2,4.9879,2.5687
2,5.6463,3.4312
2,5.3177,4.5673
3,7.5139,7.6017
2,6.4106,4.1121
1,2.2741,6.1451
3,5.6648,7.48
1,2.6374,5.0506
3,6.7607,7.8119
3,8.6162,7.2713
1,2.0741,5.5453
1,2.8585,5.7566
1,1.706,5.9084
1,0.87699,7.6545
3,7.1272,8.8359
1,1.7472,5.7918
3,6.7006,7.6405
3,7.5645,8.2496
1,1.944,5.1802
1,1.5696,7.9404
2,6.4993,4.9035
1,1.8511,4.5157
3,7.9145,7.9789
1,3.1015,7.8197
2,5.9571,4.088
2,6.6157,5.3077
3,7.2076,8.2158
1,1.1441,5.6606
3,6.9518,7.3082
2,5.7391,3.588
1,2.2437,7.5984
3,8.492,9.1905
1,0.91737,5.6155
2,6.9109,3.215
2,5.8319,4.4138
2,5.3592,3.8746
3,5.0704,7.4897
1,2.593,5.1377
1,2.819,6.3322
2,7.2863,3.4225
1,1.6526,5.2373
2,6.5409,5.0354
3,5.6482,7.6047
3,6.6911,7.4527
2,6.8325,4.2478
1,1.2871,7.3144
2,5.5617,4.4592
2,6.4288,3.0528
1,1.4036,6.24
2,5.5928,3.7693
2,6.112,3.8269
3,7.0017,9.0561
1,1.2684,6.7256
2,4.9074,3.3497
1,0.87017,5.8002
2,6.3707,3.7827
2,5.2081,4.7148
2,6.7244,3.8757
2,6.4478,3.5823
3,7.1264,9.0315
3,6.6805,7.1988
2,6.2488,3.8416
2,7.4081,2.8246
3,7.1608,8.374
3,8.3361,8.3532
1,0.7887,5.2153
2,6.7619,4.7266
2,6.0557,4.4892
1,1.9595,4.4441
1,1.7784,5.817
2,6.5149,3.3741
1,1.3722,4.7483
3,8.0188,7.7125
3,8.3307,6.2692
3,7.6365,8.1256
2,7.1239,4.7034
3,5.9377,8.4496
3,7.8316,7.1122
1,1.6004,4.2285
3,7.0235,7.7765
1,2.3845,6.5958
1,2.6563,5.6692
1,1.743,5.3844
1,2.7293,6.0294
1,2.2451,6.4367
3,4.8199,8.1009
3,5.9293,8.2492
3,7.8011,9.2252
1,1.6193,6.5373
1,3.2997,6.2029
2,5.3837,3.6695
1,2.5931,5.0359
3,7.2105,8.7175
3,7.4263,7.7259
2,5.9377,3.7297
1,2.2953,5.3677
3,6.8289,7.714
2,5.7263,4.4659
1,2.8495,5.3883
3,7.0888,8.4748
1,1.7748,6.1393
3,6.2605,8.4483
1,3.2751,6.7694
3,6.8676,8.7201
3,5.8363,9.0517
1,1.424,6.3576
2,6.2659,4.5999
3,4.6496,8.5305
1,2.3965,5.4981
3,8.2217,8.3298
3,7.2453,8.9108
2,6.5586,3.6862
1,1.9092,6.7705
3,5.8175,8.6977
2,5.2916,4.904
2,5.3424,4.2937
3,6.9485,8.93
3,6.4401,9.0912
2,5.5972,3.9754
1,2.4347,6.788
2,6.4096,4.5339
3,6.2292,8.2251
2,6.6364,5.4993
2,6.6552,3.3801
2,5.0495,4.6196
3,7.734,7.8957
2,6.5374,3.1187
1,1.6867,5.4569
3,6.1932,6.7069
1,1.2802,7.9274
2,6.8802,3.1741
1,1.7224,5.4573
1,2.7369,6.2347
2,7.0959,3.2062
1,1.5655,4.8795
2,5.9912,3.4453
3,6.4629,8.3773
3,7.5203,9.5981
2,6.969,4.2022
1,2.4383,6.5574
1,1.7364,8.7814
3,7.908,9.0734
2,6.396,2.6232
2,6.584,3.6966
3,6.5853,7.9239
2,5.5961,3.6577
3,6.2176,7.6022
3,6.6921,8.488
1,2.5878,6.5349
1,1.3126,6.107
2,4.8141,4.6556
1,1.3483,4.5114
2,5.3334,3.5557
2,5.758,3.5241
2,6.6511,3.384
3,8.0043,7.3625
3,7.2804,7.0663
3,7.7761,7.8571
2,4.9648,4.6252
1,2.7482,6.2325
3,7.9977,6.7189
2,7.0214,3.0925
3,5.9423,8.0813
2,6.5324,4.1672
1,1.9783,5.7702
1,2.2688,6.9844
3,6.462,8.0583
1,1.8792,8.2337
1,1.8356,6.2042
1,0.61508,6.6432
3,6.9617,7.8419
3,7.5313,8.4034
2,5.9281,3.9232
1,1.9934,5.8469
2,4.7316,3.8162
3,6.0641,7.2027
3,7.7398,7.3069
2,6.1799,2.5496
1,1.5297,6.3511
3,7.2968,8.1115
2,5.3975,4.152
1,2.0574,5.3472
1,3.1058,6.6561
2,4.3137,4.634
1,1.8463,5.3678
1,2.3329,4.8385
2,5.2274,4.303
1,2.8623,6.217
3,6.7785,7.0882
3,6.8452,8.0107
2,7.3639,2.1374
3,7.8486,6.9516
3,6.3145,9.9136
3,7.2098,9.4057
1,2.7885,4.8706
1,2.0815,6.9295
2,5.508,4.3638
2,5.9598,3.6678
1,0.21282,6.7743
2,6.705,4.385
1,2.1661,6.9276
2,7.8146,5.1822
3,6.8548,8.6002
2,5.5057,3.7422
3,6.6898,8.1501
1,2.8496,6.3769
3,6.9325,8.1484
3,7.1697,9.1002
1,1.2447,5.5026
3,6.6275,8.019
3,6.0832,7.2683
2,6.678,2.965
1,1.174,7.3737
1,1.4544,5.7589
2,6.4755,4.987
2,5.348,4.8137
3,7.1062,7.3829
2,5.2938,2.42
1,2.8123,5.6173
2,5.9323,3.7653
1,3.5644,7.0823
2,5.9098,4.0321
2,6.4346,3.7521
2,6.1141,4.3561
2,6.0555,4.1364
2,6.7924,4.6523
3,6.7131,8.8528
1,2.0338,5.9199
3,8.3331,9.2545
2,6.7379,3.219
1,2.4219,6.2442
3,6.3929,7.8037
3,5.628,8.9822
2,5.5667,4.3347
3,7.3657,8.2419
3,6.5974,8.2653
2,7.5038,3.132
3,6.4251,7.8779
1,2.0254,7.7969
3,5.2774,8.6135
2,6.7579,3.5172
3,6.3922,6.9905
3,6.3457,7.3138
2,6.8893,2.9971
2,3.586,5.3729
2,5.7893,3.4652
1,3.1607,6.7754
3,7.5557,6.3612
3,6.4588,7.6022
1,2.1769,5.1789
2,6.1156,3.9901
3,6.5828,6.8959
3,7.2461,9.5643
2,7.2761,5.1396
2,5.9003,3.1248
3,6.1845,7.2385
2,6.7397,3.2249
1,1.264,5.8677
1,1.2328,5.6156
2,6.6202,5.8878
1,2.077,5.634
3,8.0503,7.8793
3,7.2934,8.2598
2,6.0977,3.6547
3,6.4713,9.0227
1,1.4898,7.6948
3,7.2844,7.2841
3,7.2948,8.8374
2,5.0338,4.6742
3,4.9476,7.8221
2,5.365,4.2942
1,1.5522,6.2353
1,2.0263,6.0308
3,6.4217,7.4835
3,7.1838,7.2209
2,5.4902,4.8711
2,4.6367,3.6215
2,7.002,3.3478
2,5.8619,4.4145
3,5.9415,8.5274
3,7.8252,7.7961
1,1.3895,6.2664
2,6.3158,3.46
1,2.362,6.0355
1,2.4551,6.8909
1,2.6021,4.1251
2,6.6534,2.8594
2,6.2993,5.0171
3,6.394,7.476
2,6.4839,4.4021
2,4.9618,3.7113
3,7.4387,9.9628
2,4.6305,4.7948
2,5.8192,3.3713
2,5.8821,4.3166
1,1.731,4.7762
3,6.9046,7.8466
2,5.8429,3.5827
3,6.9862,7.6693
2,6.1936,2.8401
1,1.3907,6.0268
3,6.5153,7.8885
1,2.3327,5.5068
3,5.9235,8.2997
1,2.3291,5.985
1,1.5352,5.2574
2,4.6583,2.577
1,3.0613,6.5807
3,7.2731,8.559
3,7.6282,8.9713
2,6.5623,3.2243
2,5.6288,4.2122
1,2.2132,5.8311
1,2.6281,3.9035
3,8.0919,7.9598
1,1.1256,5.8737
2,7.4464,3.4361
3,7.0754,7.2428
1,1.6172,7.4053
2,5.69,3.5272
2,6.5589,3.5933
3,6.5511,7.7194
3,6.553,7.809
3,7.8466,10.326
2,5.767,3.2266
2,6.8321,4.1406
1,1.2539,5.6895
2,6.0056,4.2432
